index,0,1,2,3,4
104,0.42758653,0.02515732,0.10155381,0.05862247,0.38707992
105,0.04399542,0.55032444,0.16580419,0.15308018,0.08679574
106,0.09074152,0.58512145,0.057264682,0.21197757,0.054894786
107,0.017677316,0.02546347,0.9159653,0.025562624,0.015331312
108,0.015216879,0.9571477,0.0006655755,0.02481717,0.0021526234
109,0.10137562,0.19726783,0.48658794,0.18949358,0.025275044
110,0.7704438,0.018258955,0.10740059,0.015521665,0.08837501
111,0.027313704,0.0046764147,0.008180646,0.8410181,0.1188111
112,0.036576986,0.07690635,0.0032179642,0.8685029,0.014795855
113,0.13526756,0.13903195,0.45680425,0.11347967,0.15541655
114,0.06273058,0.007950244,0.018861488,0.8936254,0.016832355
115,0.16586547,0.11075948,0.23071827,0.14181466,0.35084212
116,0.07255052,0.055662055,0.7348494,0.017841358,0.119096644
117,0.29892653,0.22442958,0.25440857,0.055423535,0.16681175
118,0.04596539,0.00796297,0.01694464,0.8394491,0.08967794
119,0.09970119,0.7623883,0.12467671,0.0018254807,0.011408331
120,0.17323042,0.116375126,0.09427324,0.3012041,0.31491715
121,0.0020663075,0.016261674,0.004871069,0.96779424,0.009006736
122,0.61701703,0.08452901,0.28426912,0.002780095,0.01140475
123,0.26544982,0.03585981,0.15709272,0.016684111,0.52491355
124,0.04013968,0.89712673,0.05099764,0.008021555,0.0037143312
125,0.060354795,0.0409475,0.8612236,0.0067800907,0.030694067
126,0.0012766003,0.99815816,3.01525e-05,0.00039215625,0.0001428983
127,0.39406726,0.013792308,0.11469604,0.01384654,0.46359783
128,0.1805242,0.06807434,0.24129556,0.13155779,0.3785481
129,0.07128719,0.026347607,0.51149887,0.016512023,0.37435433
130,0.11920767,0.044738926,0.5298547,0.15433124,0.15186746
131,0.20837054,0.17033392,0.15636191,0.080549166,0.38438442
132,0.77813244,0.028532134,0.009486502,0.16090298,0.022945896
133,0.98276365,0.009934586,0.0008675418,0.00034718704,0.0060870494
134,0.55257684,0.096709065,0.11618545,0.07788598,0.15664269
135,0.08384011,0.01407723,0.47627383,0.24660166,0.17920722
136,0.094817035,0.23764546,0.13885133,0.07045245,0.4582337
137,0.0039710784,0.008363619,0.002525698,0.9830132,0.0021263661
138,0.5715067,0.07132375,0.21002388,0.027448755,0.119696915
139,0.17470698,0.14897138,0.41135395,0.17208256,0.09288512
140,0.008854359,0.0074513056,0.009018213,0.00075093383,0.97392523
141,0.19620173,0.14686768,0.26473293,0.16118172,0.23101598
142,0.0011640458,0.0010326888,0.9766068,0.00019638008,0.021000033
143,0.000753429,0.9960741,0.00055130245,0.0022277609,0.00039349473
144,0.9016132,0.0037199326,0.07418181,0.017156048,0.0033289914
145,0.08712104,0.66508985,0.17836948,0.0031672686,0.06625234
146,0.021893153,0.0062818453,0.0049364525,0.96042144,0.006467135
147,0.056445234,0.039711807,0.1302259,0.44891295,0.32470414
148,0.06447511,0.0015060562,0.008011639,0.88991696,0.036090255
149,0.12366352,0.14667915,0.03518376,0.4168649,0.27760872
150,0.08214526,0.011055916,0.043410867,0.7966419,0.06674607
151,0.007151069,0.0057906094,0.0071379286,0.97140753,0.008512855
152,0.3530711,0.25578862,0.1534201,0.09237288,0.14534736
153,0.07256419,0.2296821,0.1696835,0.35794294,0.17012727
154,0.08131593,0.1448913,0.45320213,0.09409032,0.22650035
155,0.41089323,0.10762859,0.3558419,0.018090632,0.10754563
156,0.047753647,0.8794247,0.013017838,0.050437924,0.009365927
157,0.15263091,0.035506196,0.019122822,0.63497776,0.15776227
158,0.08340484,0.31619617,0.079258576,0.016476993,0.5046634
159,0.04864014,0.8963198,0.010823348,0.024790265,0.019426437
160,0.21755293,0.02452429,0.3954476,0.09313976,0.26933542
161,0.70905465,0.12909,0.04768915,0.02536811,0.08879806
162,0.16863059,0.115908325,0.09294392,0.35983673,0.26268047
163,0.17426138,0.058070034,0.3471984,0.17670584,0.24376431
164,0.286903,0.35716674,0.31206995,0.007440711,0.036419608
165,0.055671338,0.7464083,0.04862899,0.11832652,0.03096491
166,0.13531537,0.023082364,0.08647384,0.036125794,0.7190026
167,0.051256705,0.030437272,0.778905,0.055910736,0.08349034
168,0.5905975,0.13028824,0.14560384,0.011551412,0.12195897
169,0.36351562,0.01003528,0.14755642,0.09675557,0.38213718
170,0.098198965,0.53981686,0.099684045,0.2176653,0.044634815
171,0.4546039,0.1409476,0.21389136,0.015871068,0.17468609
172,0.057430383,0.23997055,0.20688982,0.048820157,0.44688904
173,0.02233049,0.96659845,0.004709522,0.004108094,0.0022534274
174,0.020563947,0.0005818872,0.013223902,0.004888392,0.9607419
175,0.18516058,0.07207826,0.4935351,0.1721148,0.077111326
176,0.029262919,0.006405288,0.020532345,0.014643921,0.9291556
177,0.09422979,0.69590473,0.07901917,0.05828311,0.07256324
178,1.7257104e-05,0.00029885743,0.0032624695,0.9936558,0.0027656208
179,0.121326044,0.06898912,0.005828273,0.04347368,0.7603829
180,0.20594501,0.031203073,0.1771559,0.27542523,0.31027082
181,0.12399261,0.7378021,0.0772406,0.016072804,0.044891965
182,0.34722131,0.2586138,0.25672907,0.025547488,0.111888334
183,0.30609515,0.042356156,0.34196085,0.08860513,0.22098269
184,0.047913287,0.80870295,0.016213698,0.060606916,0.066563115
185,0.45087123,0.40337813,0.13626495,0.0019339537,0.0075517483
186,0.04477793,0.010638907,0.005414519,0.92902666,0.010141956
187,0.41978508,0.23991245,0.30973303,0.002714283,0.027855191
188,0.33726063,0.6428315,0.015874285,0.0031466302,0.00088693097
189,0.25321648,0.030511731,0.28408524,0.10033362,0.33185294
190,0.016509818,0.4590592,0.0030194158,0.51830804,0.003103545
191,0.010523667,0.97375184,0.0018080898,0.006914459,0.007001975
192,0.15561135,0.13230114,0.32529387,0.08062209,0.30617157
193,0.1476856,0.2886253,0.08291996,0.2565714,0.22419775
194,0.11766981,0.46127516,0.13939078,0.21454789,0.06711632
195,0.0059759677,0.004345402,0.0049803723,0.9737607,0.010937505
196,0.05700987,0.65967,0.19364221,0.034699716,0.05497816
197,0.109847,0.07623507,0.42641702,0.19144024,0.1960607
198,0.3838051,0.023080016,0.10121231,0.38625786,0.105644785
199,0.36802968,0.18561672,0.13585477,0.15381026,0.15668862
200,0.48853654,0.09781314,0.101748444,0.13810676,0.1737952
201,0.53217316,0.08100143,0.15929778,0.13276511,0.09476255
202,0.010832077,0.9873626,0.001299043,0.00020334739,0.00030297515
203,0.0024174922,0.98643607,0.00195742,0.009091089,9.7882854e-05
204,0.038124662,0.06695676,0.020243047,0.85345834,0.021217206
205,0.66992277,0.03663013,0.15849243,0.030145662,0.104808986
206,0.0027050488,0.0029410264,0.0013762646,0.9927769,0.00020082777
207,0.00088218215,0.0017605389,0.0017333492,0.99506325,0.0005607368
208,0.09151739,0.042783,0.8091135,0.03198359,0.024602566
209,0.007735879,0.98734903,0.00096037565,0.002946107,0.0010086221
210,0.87860316,0.031830307,0.05683051,0.0025608917,0.03017514
211,0.9085544,0.040924367,0.026090397,0.009267205,0.015163708
212,0.0012100537,0.0010093041,0.00072890613,0.9966017,0.00045001289
213,0.67356503,0.14836049,0.0718933,0.0037997873,0.10238141
214,0.0054599685,0.0020107212,0.03113842,0.5052165,0.4561744
215,0.009080764,0.12823728,0.02249359,0.83072025,0.009468159
216,0.099107236,0.024235073,0.61583954,0.061095264,0.19972289
217,0.019029759,0.10043773,0.8047875,0.046595123,0.029149821
218,0.32723328,0.016698766,0.26371405,0.10310775,0.2892462
219,0.21656992,0.22523785,0.38003665,0.025315583,0.15283999
220,0.13824771,0.06674793,0.40463153,0.11689173,0.27348113
221,0.13018537,0.04852428,0.6235853,0.10585361,0.09185148
222,0.018715981,0.009659899,0.009682612,0.95166236,0.010279104
223,0.018704103,0.019623522,0.05734701,0.84696,0.05736536
224,0.051157705,0.9253546,0.014611922,0.0010634764,0.007812327
225,0.06843225,0.06236823,0.555297,0.08343065,0.23047188
226,0.8754757,0.05732108,0.03877416,0.0059361807,0.022492843
227,0.05020625,0.78548926,0.019894294,0.12196197,0.022448279
228,0.0031748896,0.009795337,0.15611988,0.7690363,0.06187357
229,0.63644654,0.01715424,0.04212955,0.20603539,0.09823427
230,0.005678428,0.99318564,0.0003582091,0.0003713028,0.0004063826
231,0.019943437,0.9494815,0.00025091818,0.026804287,0.003519879
232,0.024139684,0.007880317,0.027523976,0.00440407,0.9360519
233,0.24128865,0.09126319,0.114683695,0.3589579,0.19380656
234,0.41798598,0.42361408,0.008092991,0.09440242,0.05590452
235,0.18226881,0.2137896,0.06457457,0.3757749,0.16359207
236,0.35133904,0.08203833,0.21371217,0.22977322,0.12313722
237,0.0063028205,0.97771305,0.0021897184,0.0037505114,0.010043874
238,0.18102317,0.010363305,0.018577725,0.011177362,0.7788585
239,0.048104335,0.22200198,0.11318548,0.4729003,0.1438079
240,0.078238696,0.8714012,0.013819255,0.018474957,0.018065883
241,0.011818819,0.02614164,0.009914026,0.0009339799,0.9511916
242,0.17134,0.4788624,0.124106124,0.079066604,0.1466249
243,0.0061229393,0.9932168,0.00026768917,0.0002943413,9.817146e-05
244,0.019775407,0.057677407,0.08222827,0.8181382,0.022180734
245,0.0741665,0.25372562,0.39106283,0.20596713,0.07507791
246,0.2556007,0.053127985,0.15512177,0.14610785,0.3900417
247,0.06704975,0.40241283,0.097480156,0.010702125,0.42235518
248,0.8067264,0.050887153,0.060907766,0.021404454,0.060074233
249,0.18808118,0.56268007,0.063059025,0.014332405,0.17184736
250,0.9957859,0.0025470646,0.0005050559,0.00012616755,0.0010357832
251,0.08574956,0.051421016,0.076909296,0.03696359,0.7489565
252,0.1347956,0.04158358,0.599573,0.05129585,0.17275196
253,0.24878994,0.11105497,0.10604994,0.42036536,0.113739796
254,0.04280732,0.023213917,0.32078227,0.46601596,0.14718056
255,0.0006761404,0.00058551587,0.0006176889,0.9979086,0.00021207455
256,0.06371499,0.010047624,0.0037004184,0.8708246,0.051712357
257,0.21818511,0.24733542,0.19405062,0.07870016,0.2617287
258,0.015529534,0.06951118,0.0035400984,0.005165607,0.9062535
259,0.14215107,0.13234271,0.5212284,0.13117316,0.07310464
260,0.28430656,0.19466706,0.028924536,0.30280575,0.18929613
261,0.12132036,0.042259198,0.6703424,0.019725788,0.14635234
262,0.104104266,0.07859246,0.058080032,0.15217572,0.6070475
263,0.5456134,0.21883138,0.07956367,0.031708077,0.12428343
264,0.092615806,0.039867975,0.30868742,0.017967228,0.54086155
265,0.80090535,0.032499824,0.016040722,0.13318507,0.017369028
266,0.07128876,0.02461993,0.85758543,0.005730836,0.040775053
267,0.9837233,0.0034251444,0.0018037403,0.001262733,0.00978506
268,0.7035963,0.10573871,0.0797334,0.03514266,0.07578894
269,0.1605055,0.13534172,0.21572551,0.25164118,0.2367861
270,0.04627323,0.129436,0.088777274,0.08721492,0.64829856
271,0.089678824,0.09491575,0.2534907,0.4718557,0.09005906
272,0.07693302,0.008863495,0.16238007,0.34473205,0.40709135
273,0.0034520961,0.007660863,0.045966174,0.116298445,0.8266224
274,0.36442667,0.054759134,0.26315978,0.051503718,0.26615068
275,0.31156114,0.16105665,0.413261,0.036327224,0.077794015
276,0.7044651,0.008227655,0.016129702,0.0007755877,0.27040198
277,0.0025898477,0.99291843,0.0016480625,0.0011826261,0.0016610391
278,0.2007086,0.3918032,0.07833617,0.18058644,0.14856559
279,0.047165412,0.18908904,0.008401077,0.69046855,0.064875886
280,0.1679865,0.08915458,0.08769902,0.43097013,0.22418983
281,0.20032603,0.7571356,0.023702998,0.0061005577,0.012734762
282,0.004089063,0.65554637,0.0015630862,0.32885584,0.009945643
283,0.054152574,0.010739648,0.7478438,0.02296773,0.16429628
284,0.19888401,0.124275565,0.21597444,0.15794635,0.30291963
285,0.15612514,0.05588021,0.063540615,0.6944346,0.030019477
286,0.3793211,0.06932061,0.06727026,0.3123806,0.1717074
287,0.0036304735,0.0093107745,0.3495027,0.3410211,0.29653496
288,0.17685477,0.10398229,0.62889165,0.004708249,0.08556303
289,0.2977891,0.5802241,0.022409635,0.03354808,0.0660291
290,0.08777751,0.12065755,0.26409802,0.25255102,0.2749159
291,0.24875781,0.3278728,0.32683042,0.07430927,0.022229744
292,0.13680446,0.34563133,0.14693065,0.27706072,0.09357285
293,0.2638455,0.20906235,0.24407804,0.117491424,0.16552271
294,0.44947368,0.028708247,0.31263876,0.019370329,0.18980895
295,0.09542413,0.8606382,0.024045952,0.011219326,0.008672401
296,0.09839167,0.018201943,0.17222132,0.67230284,0.038882274
297,0.20146486,0.06916089,0.39834252,0.036959417,0.29407233
298,0.09290858,0.03180487,0.24683711,0.5541157,0.07433372
299,0.09128049,0.18700084,0.33181846,0.051504422,0.3383958
300,0.0038614878,0.995672,0.00032222504,7.527747e-05,6.903608e-05
301,0.0752953,0.024433864,0.32654184,0.17988572,0.3938433
302,0.114899784,0.049942564,0.64847296,0.05497722,0.13170744
303,0.13526388,0.027501885,0.19038697,0.04445829,0.60238904
304,0.55509365,0.060215466,0.08446447,0.048873287,0.25135314
305,0.078097515,0.12268553,0.087453686,0.03328362,0.6784797
306,0.5919601,0.044748053,0.12265961,0.0026842852,0.23794802
307,0.00027740403,0.9970265,0.00088660535,0.0016234975,0.00018595134
308,0.25905788,0.10017348,0.2279075,0.36743563,0.04542551
309,0.55756164,0.27431798,0.14617856,0.0019128629,0.020028936
310,0.22217542,0.07233339,0.4742662,0.07081461,0.1604104
311,0.17114568,0.031817,0.3798528,0.17302032,0.24416421
312,0.11046611,0.03392315,0.05406886,0.6828244,0.11871755
313,0.0075395424,0.03735483,0.9432027,0.0046986463,0.00720432
314,0.05008197,0.004286245,0.02138022,0.0026844386,0.92156714
315,0.0053348453,0.95740235,0.008643356,0.025042122,0.0035773239
316,0.1828821,0.53313243,0.051735315,0.15110733,0.08114283
317,0.8052196,0.033238657,0.04466142,0.008909377,0.10797091
318,0.036288284,0.013217132,0.06211498,0.88283026,0.0055493754
319,0.18074001,0.12250534,0.06882199,0.013411189,0.61452144
320,0.01381474,0.0811738,0.0033841627,0.8906419,0.01098536
321,0.79812807,0.022230828,0.051072143,0.017898891,0.11067
322,0.060143013,0.087946065,0.5576976,0.015424479,0.2787889
323,0.029891128,0.060163673,0.7445722,0.118330136,0.047042858
324,0.51369596,0.22579648,0.06667997,0.0638603,0.12996726
325,0.019628515,0.04426611,0.044175513,0.8627874,0.029142365
326,0.19715592,0.06852869,0.2800387,0.13932125,0.31495544
327,0.6470886,0.055011194,0.04657997,0.005680646,0.24563962
328,0.019900925,0.19582543,0.08517086,0.6692279,0.029874898
329,0.15211527,0.07339447,0.08399054,0.6509618,0.03953791
330,0.0055618645,0.9197668,0.00826256,0.057168685,0.009240101
331,0.08018501,0.36501792,0.027935999,0.45319927,0.07366184
332,0.007482891,0.982164,0.004879479,0.0032612951,0.0022123097
333,0.50698215,0.15837152,0.12964568,0.027681816,0.17731887
334,0.13915883,0.57028776,0.12068813,0.016195895,0.15366936
335,0.05346358,0.93250054,0.006139426,0.0017305514,0.0061658886
336,0.0055155177,0.0072515844,0.9843151,0.0007702549,0.0021475728
337,0.056684956,0.026583266,0.03409287,0.83017486,0.05246405
338,0.0033850789,0.002787636,0.020131364,0.8163555,0.1573404
339,0.05630357,0.06748453,0.049759887,0.0027698579,0.8236821
340,0.0321997,0.06052411,0.11960299,0.7709514,0.016721772
341,0.14082788,0.43532473,0.23227406,0.024539744,0.16703358
342,0.07730161,0.08472595,0.56213367,0.26439798,0.011440796
343,0.06704974,0.010667068,0.12635928,0.5912607,0.20466323
344,0.035013773,0.011930196,0.5144287,0.033889066,0.40473834
345,0.068356074,0.026667317,0.51014423,0.024182295,0.37065008
346,0.7449593,0.06954876,0.13886118,0.012857178,0.033773642
347,0.055254463,0.021077095,0.03481135,0.88212746,0.0067296433
348,0.08729274,0.09207123,0.08757621,0.31141943,0.42164043
349,0.034091704,0.1206426,0.6868676,0.048870366,0.10952779
350,0.0012524265,0.96690595,0.02874796,0.00053225434,0.0025614335
351,0.91198486,0.016260786,0.033032365,0.009375287,0.029346677
352,0.05415856,0.0020479294,0.024793066,0.0061003244,0.9129001
353,0.051643163,0.048459835,0.07439013,0.71125215,0.11425477
354,0.04802534,0.7311417,0.15056534,0.054897763,0.015369888
355,0.51770025,0.3935193,0.042577274,0.016337736,0.029865423
356,0.08568268,0.10336872,0.058390744,0.7126044,0.039953493
357,0.07189115,0.19816513,0.19621617,0.04792347,0.48580405
358,0.29974672,0.09299176,0.17561908,0.03283428,0.39880815
359,0.4292069,0.029549344,0.2108682,0.060994487,0.26938102
360,0.057937797,0.0259289,0.13053991,0.45723385,0.32835957
361,0.011689816,0.88507116,0.06857368,0.022875398,0.01178994
362,0.10514948,0.056354184,0.2581216,0.50589526,0.07447954
363,0.28506985,0.07788187,0.1628476,0.3746754,0.09952532
364,0.045622133,0.022100525,0.8669651,0.031563524,0.033748686
365,0.20730782,0.14619002,0.2637246,0.10745534,0.27532226
366,0.08751864,0.023403531,0.40669695,0.01992375,0.46245712
367,0.09275735,0.3633618,0.29520857,0.18424553,0.06442677
368,0.2839988,0.28557733,0.059540026,0.28108385,0.08979997
369,0.2916568,0.025926612,0.078033425,0.052333064,0.5520501
370,0.18493609,0.06636495,0.17248881,0.16684219,0.40936792
371,0.006142287,0.00035245452,0.004585221,0.9874921,0.0014279726
372,0.19412242,0.62116414,0.034804437,0.023068659,0.12684035
373,0.7086726,0.01017362,0.0330365,0.2058798,0.042237476
374,0.30078822,0.16870557,0.043221388,0.43734112,0.04994367
375,0.0019301259,0.9942931,0.00025984118,0.0033167081,0.00020021624
376,0.018338237,0.9591892,0.018073708,0.0012519547,0.0031469574
377,0.15761766,0.05731995,0.21375132,0.3687887,0.20252243
378,0.9848113,0.006975882,0.002093689,0.00059529056,0.0055237897
379,0.14351568,0.09781249,0.28341883,0.16443105,0.31082195
380,0.25233677,0.114047796,0.11514331,0.3681119,0.15036023
381,0.41327593,0.014346131,0.11229481,0.028298113,0.43178502
382,0.0037748453,0.0069751516,0.019992845,0.8974005,0.071856715
383,0.3145437,0.09676544,0.45474577,0.013545117,0.12039994
384,0.03689959,0.119457066,0.025184676,0.80597645,0.012482183
385,0.09570427,0.1629704,0.18880649,0.5037512,0.048767652
386,0.25610566,0.06933331,0.36367485,0.15349597,0.15739018
387,0.4266951,0.046605207,0.2407078,0.20011568,0.085876234
388,0.0012966874,0.0010664611,0.00821182,0.98701406,0.0024109252
389,0.013180044,0.9835308,0.0016924752,0.0011445102,0.00045211098
390,0.087337956,0.1562996,0.46951297,0.16427563,0.12257377
391,0.23697507,0.15135954,0.5242146,0.019820955,0.067629814
392,0.1392666,0.30868483,0.04560016,0.3544417,0.15200672
393,0.2696989,0.19841184,0.09263992,0.13608901,0.3031603
394,0.20595698,0.06216754,0.22467782,0.12121213,0.38598555
395,0.16399184,0.44295308,0.10652095,0.16528985,0.12124435
396,0.14886247,0.049920224,0.27472365,0.18749101,0.33900264
397,0.012201672,0.010350354,0.061976433,0.7374846,0.17798696
398,0.15146674,0.51764077,0.1703225,0.07785644,0.0827136
399,0.054171003,0.8961851,0.015965663,0.021791996,0.011886231
400,0.12946784,0.70381635,0.04007276,0.10568654,0.020956451
401,0.0073074787,0.0135667855,0.02734159,0.050918855,0.90086526
402,0.16423915,0.06217361,0.038821787,0.6876531,0.04711231
403,0.12550838,0.26493025,0.23648469,0.12668931,0.24638735
404,0.028626792,0.8520643,0.012404688,0.06852543,0.038378797
405,0.64045537,0.3106191,0.017889418,0.02108902,0.0099471565
406,0.75461185,0.08150725,0.057248253,0.02661266,0.08001995
407,0.24562877,0.53888994,0.114371985,0.039830886,0.0612784
408,0.14997776,0.10518673,0.15327553,0.4375013,0.15405865
409,0.05901391,0.4892991,0.027128493,0.3721999,0.052358583
410,0.5183525,0.009182153,0.01978736,0.3836055,0.06907248
411,0.082965545,0.14455956,0.14233918,0.55548006,0.074655645
412,0.025448013,0.96918577,0.0018400026,0.0014504486,0.0020757962
413,0.75211716,0.011716463,0.17320788,0.0035322094,0.05942625
414,0.025843281,0.05471502,0.015464733,0.9008262,0.0031507807
415,0.027605329,0.012802,0.04261538,0.12156011,0.7954172
416,0.20044729,0.07093681,0.022410462,0.4495813,0.2566241
417,0.018817915,0.9756363,0.0006340705,0.004164561,0.0007471304
418,0.07371135,0.30039147,0.07529774,0.45355466,0.09704478
419,0.09436298,0.020614238,0.019445783,0.77428055,0.09129645
420,0.070818394,0.03188491,0.05416627,0.024340205,0.8187902
421,0.77789325,0.025840791,0.032596767,0.015127513,0.14854167
422,0.5293076,0.027029503,0.08773981,0.074439235,0.28148386
423,0.086563386,0.09524399,0.5780969,0.08275535,0.15734035
424,0.0017632825,0.00200643,0.009138102,0.9766109,0.010481292
425,0.34984922,0.21721582,0.2891369,0.08259834,0.0611997
426,0.11310432,0.73887366,0.019577157,0.086402625,0.04204223
427,0.08731462,0.025866685,0.56946427,0.08332796,0.23402652
428,0.066542804,0.76731056,0.046027996,0.05052479,0.069593824
429,0.35175028,0.04156729,0.10248572,0.16640098,0.33779576
